package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
,1,988.0,,15.0,32.0,1/14/2013 17:00,0,0,1/14/2013 15:37,12.95365,77.62137,,,0
,1,105.0,,15.0,32.0,1/15/2013 2:00,0,0,1/14/2013 18:17,13.01766,77.64503,,,0
,1,689.0,,15.0,32.0,1/17/2013 7:30,0,0,1/16/2013 15:14,12.97672,77.64927,,,0
,1,87.0,,,32.0,1/18/2013 8:00,1,0,1/16/2013 17:18,12.97003,77.60658,,,0
,1,471.0,,15.0,65.0,1/17/2013 7:00,0,0,1/16/2013 20:27,13.01854,77.63524,,,0
,1,393.0,,1.0,32.0,1/17/2013 23:30,1,0,1/17/2013 11:27,13.19956,77.70688,,,0
,1,571.0,,15.0,178.0,1/19/2013 6:30,0,0,1/17/2013 13:25,12.95185,77.69642,,,0
,1,150.0,,15.0,146.0,1/19/2013 0:30,0,0,1/17/2013 15:56,12.89724,77.61065,,,0
,1,393.0,,15.0,49.0,1/21/2013 12:45,0,0,1/17/2013 16:51,13.19956,77.70688,,,0
,1,1086.0,,15.0,24.0,1/17/2013 18:15,0,0,1/17/2013 17:48,12.907487,77.64729,,,0
,1,1245.0,,1.0,185.0,1/18/2013 7:00,1,0,1/17/2013 20:19,12.95158,77.57833,,,0
,1,293.0,,15.0,32.0,1/19/2013 6:00,0,0,1/18/2013 15:26,12.849482,77.663187,,,0
,1,691.0,,15.0,32.0,1/19/2013 7:00,0,0,1/18/2013 16:53,12.93611,77.60751,,,0
,1,572.0,,,32.0,1/19/2013 6:00,1,0,1/18/2013 18:03,12.91873,77.61494,,,0
,1,1281.0,,15.0,131.0,1/19/2013 2:00,0,0,1/18/2013 18:14,12.934634,77.611283,,,0
,1,149.0,,15.0,32.0,1/20/2013 7:00,0,0,1/19/2013 15:00,12.93022,77.56039,,,0
,1,1170.0,,1.0,55.0,1/20/2013 7:00,1,0,1/19/2013 16:51,12.98793,77.52612,,,0
,1,1056.0,,,32.0,1/20/2013 6:00,1,0,1/19/2013 22:32,12.919199,77.60931,,,0
,1,393.0,,1.0,146.0,1/21/2013 5:15,1,0,1/20/2013 12:29,13.19956,77.70688,,,0
,1,149.0,,15.0,64.0,1/22/2013 0:30,0,0,1/21/2013 13:19,12.93022,77.56039,,,0
,1,149.0,,15.0,64.0,1/22/2013 0:30,0,0,1/21/2013 14:24,12.93022,77.56039,,,0
,1,467.0,,,146.0,1/23/2013 10:00,1,0,1/22/2013 21:02,12.98793,77.52612,,,0
,1,118.0,,15.0,161.0,1/25/2013 10:00,0,0,1/23/2013 10:24,12.98047,77.48373,,,0
,1,515.0,,15.0,146.0,02-01-2013 00:00,0,0,1/23/2013 10:32,12.97896,77.67345,,,0
,1,625.0,,15.0,32.0,1/25/2013 9:00,0,0,1/24/2013 13:44,12.95431,77.6553,,,0
,1,483.0,,,146.0,1/25/2013 6:00,1,0,1/24/2013 15:32,12.95302,77.56333,,,0
,1,1056.0,,1.0,126.0,1/25/2013 2:00,1,0,1/24/2013 19:31,12.919199,77.60931,,,0
,1,149.0,,15.0,32.0,1/25/2013 4:00,0,0,1/24/2013 20:30,12.93022,77.56039,,,0
,1,142.0,,15.0,29.0,1/26/2013 2:00,0,0,1/24/2013 22:23,12.91281,77.60923,,,0
,1,1389.0,,,32.0,1/26/2013 8:00,1,0,1/25/2013 12:17,12.919785,77.577031,,,0
,1,142.0,,15.0,56.0,1/26/2013 7:30,0,0,1/25/2013 16:07,12.91281,77.60923,,,0
,1,271.0,,15.0,29.0,1/26/2013 4:00,0,0,1/25/2013 18:10,12.95641,77.64076,,,0
,1,171.0,,15.0,146.0,1/25/2013 22:30,0,0,1/25/2013 18:53,12.98479,77.66128,,,0
,1,515.0,,15.0,41.0,1/26/2013 11:30,0,0,1/26/2013 9:05,12.97896,77.67345,,,0
,1,585.0,,15.0,32.0,1/27/2013 6:00,1,0,1/26/2013 15:02,12.97677,77.5727,,,0
,1,571.0,,,108.0,1/27/2013 7:30,1,0,1/26/2013 18:05,12.95185,77.69642,,,0
,1,571.0,,15.0,185.0,1/27/2013 8:30,0,0,1/26/2013 21:21,12.95185,77.69642,,,0
,1,1330.0,,15.0,24.0,1/27/2013 10:30,0,0,1/27/2013 9:07,12.953434,77.70651,,,0
,1,393.0,,1.0,55.0,1/28/2013 8:00,1,0,1/27/2013 15:33,13.19956,77.70688,,,0
,1,297.0,,1.0,68.0,1/28/2013 9:00,1,0,1/27/2013 20:55,12.99789,77.61488,,,0
,1,693.0,,,146.0,02-03-2013 07:30,1,0,1/28/2013 20:27,12.90868,77.60398,,,0
,1,585.0,,,32.0,1/29/2013 6:00,1,0,1/28/2013 23:47,12.97677,77.5727,,,0
,1,1237.0,,15.0,58.0,1/30/2013 8:00,0,0,1/29/2013 18:45,12.92645,77.61206,,,0
,1,393.0,,15.0,49.0,1/31/2013 8:15,0,0,1/30/2013 15:50,13.19956,77.70688,,,0
,1,393.0,,15.0,49.0,1/31/2013 10:00,0,0,1/30/2013 20:04,13.19956,77.70688,,,0
,1,571.0,,1.0,131.0,1/31/2013 6:00,1,0,1/30/2013 20:24,12.95185,77.69642,,,0
,1,1166.0,,,55.0,02-02-2013 00:00,1,0,1/31/2013 13:43,12.997198,77.669514,,,0
,1,363.0,,15.0,55.0,02-03-2013 06:30,0,0,1/31/2013 20:00,12.99287,77.71662,,,0
,1,1166.0,,,55.0,02-02-2013 00:00,1,0,1/31/2013 20:07,12.997198,77.669514,,,0
,1,571.0,,15.0,41.0,02-01-2013 11:30,0,0,02-01-2013 08:58,12.95185,77.69642,,,0
,1,1237.0,,,36.0,02-02-2013 00:30,1,0,02-01-2013 13:04,12.92645,77.61206,,,0
,1,393.0,,15.0,32.0,02-05-2013 09:30,0,0,02-01-2013 14:15,13.19956,77.70688,,,0
,1,585.0,,,135.0,02-02-2013 06:00,1,0,02-01-2013 22:26,12.97677,77.5727,,,0
,1,571.0,,15.0,55.0,02-03-2013 07:30,0,0,02-02-2013 11:23,12.95185,77.69642,,,0
,1,1121.0,,15.0,32.0,02-03-2013 07:45,0,0,02-02-2013 20:08,13.02622,77.70143,,,0
,1,142.0,,15.0,144.0,02-03-2013 13:00,0,0,02-03-2013 11:12,12.91281,77.60923,,,0
,1,1166.0,,15.0,29.0,02-09-2013 07:30,0,0,02-04-2013 18:50,12.997198,77.669514,,,0
,1,243.0,,15.0,32.0,02-06-2013 06:30,0,0,02-06-2013 00:56,13.24373,77.70915,,,0
,1,1010.0,,15.0,32.0,02-07-2013 07:30,0,0,02-06-2013 13:25,12.96691,77.74935,,,0
,1,1133.0,,,32.0,02-09-2013 06:30,1,0,02-06-2013 21:24,12.9744,77.69183,,,0
,1,488.0,,15.0,32.0,02-09-2013 06:30,0,0,02-08-2013 13:54,12.959979,77.647998,,,0
,1,839.0,,15.0,55.0,02-10-2013 08:00,1,0,02-08-2013 18:20,12.85773,77.78642,,,0
,1,625.0,,15.0,131.0,02-10-2013 08:00,0,0,02-09-2013 11:07,12.95431,77.6553,,,0
,1,393.0,,15.0,32.0,2/17/2013 9:00,0,0,02-10-2013 09:34,13.19956,77.70688,,,0
,1,393.0,,,163.0,2/21/2013 12:00,1,0,02-10-2013 13:03,13.19956,77.70688,,,0
,1,,,15.0,55.0,02-10-2013 16:30,1,0,02-10-2013 13:26,,,,,0
,1,1085.0,,15.0,151.0,2/13/2013 8:30,0,0,02-10-2013 14:05,12.911942,77.651582,,,0
,1,393.0,,,32.0,2/13/2013 16:45,1,0,02-12-2013 11:37,13.19956,77.70688,,,0
,1,393.0,,,32.0,2/16/2013 0:45,1,0,02-12-2013 13:38,13.19956,77.70688,,,0
,1,264.0,,15.0,32.0,2/15/2013 9:00,0,0,2/14/2013 15:18,12.90721,77.69544,,,0
,1,793.0,,15.0,25.0,2/15/2013 8:30,0,0,2/14/2013 21:14,13.02239,77.59492,,,0
,1,1152.0,,,55.0,2/27/2013 6:00,1,0,2/15/2013 10:38,12.87153,77.60206,,,0
,1,1061.0,,15.0,32.0,2/16/2013 7:00,0,0,2/15/2013 12:45,12.924878,77.566255,,,0
,1,142.0,,,32.0,2/17/2013 6:00,1,0,2/15/2013 19:27,12.91281,77.60923,,,0
,1,571.0,,15.0,147.0,2/16/2013 7:00,0,0,2/16/2013 0:08,12.95185,77.69642,,,0
,1,58.0,,15.0,56.0,2/16/2013 9:00,0,0,2/16/2013 1:32,12.88963,77.60119,,,0
,1,1338.0,,15.0,146.0,2/18/2013 9:00,0,0,2/16/2013 10:29,13.03017,77.56684,,,0
,1,393.0,,15.0,32.0,03-02-2013 09:45,0,0,2/16/2013 11:57,13.19956,77.70688,,,0
,1,585.0,,15.0,32.0,2/17/2013 6:00,1,0,2/16/2013 20:22,12.97677,77.5727,,,0
,1,1096.0,,15.0,191.0,2/17/2013 19:00,0,0,2/17/2013 17:40,12.96519,77.71932,,,0
,1,393.0,,1.0,4.0,2/27/2013 10:00,1,0,2/18/2013 14:29,13.19956,77.70688,,,0
,1,393.0,,15.0,146.0,2/20/2013 8:00,0,0,2/18/2013 14:35,13.19956,77.70688,,,0
,1,1262.0,,15.0,32.0,2/19/2013 8:00,0,0,2/18/2013 15:19,12.81575,77.68465,,,0
,1,393.0,,,144.0,2/21/2013 0:30,1,0,2/18/2013 15:40,13.19956,77.70688,,,0
,1,1136.0,,,146.0,2/19/2013 22:00,1,0,2/18/2013 22:06,12.99049,77.69798,,,0
,1,393.0,,15.0,32.0,2/20/2013 0:15,0,0,2/19/2013 14:18,13.19956,77.70688,,,0
,1,871.0,,,32.0,2/21/2013 5:30,1,0,2/19/2013 18:44,12.98712,77.56624,,,0
,1,1229.0,,,32.0,2/22/2013 6:00,1,0,2/19/2013 20:50,13.02239,77.59492,,,0
,1,585.0,,,41.0,2/20/2013 6:00,1,0,2/19/2013 21:23,12.97677,77.5727,,,0
,1,,,15.0,32.0,2/23/2013 6:30,1,0,2/19/2013 21:29,,,,,0
,1,1317.0,,1.0,32.0,2/24/2013 7:00,1,0,2/21/2013 1:04,12.980419,77.604514,,,0
,1,1384.0,,,32.0,2/23/2013 16:00,1,0,2/21/2013 14:26,13.02853,77.54625,,,0
,1,1085.0,,15.0,29.0,2/23/2013 0:30,0,0,2/22/2013 9:52,12.911942,77.651582,,,0
,1,,,15.0,162.0,2/22/2013 13:30,1,0,2/22/2013 10:22,,,,,0
,1,595.0,,,32.0,2/23/2013 6:30,1,0,2/22/2013 17:39,13.00446,77.56923,,,0
,1,571.0,,15.0,114.0,2/23/2013 4:00,0,0,2/22/2013 17:56,12.95185,77.69642,,,0
,1,949.0,,15.0,203.0,2/22/2013 22:30,0,0,2/22/2013 19:11,12.98275,77.61582,,,0
,1,393.0,,15.0,146.0,2/23/2013 8:15,0,0,2/22/2013 19:54,13.19956,77.70688,,,0
,1,571.0,,15.0,114.0,2/23/2013 4:00,0,0,2/22/2013 21:22,12.95185,77.69642,,,0
,1,1056.0,,15.0,55.0,2/23/2013 10:15,0,0,2/23/2013 8:16,12.919199,77.60931,,,0
,1,1056.0,,15.0,55.0,2/23/2013 10:00,0,0,2/23/2013 8:17,12.919199,77.60931,,,0
,1,393.0,,15.0,146.0,2/23/2013 10:30,0,0,2/23/2013 9:01,13.19956,77.70688,,,0
,1,1279.0,,,32.0,2/24/2013 6:00,1,0,2/23/2013 14:59,12.957188,77.705847,,,0
,1,499.0,,15.0,55.0,2/23/2013 17:30,0,0,2/23/2013 15:34,12.88973,77.64865,,,0
,1,393.0,,,49.0,2/24/2013 8:45,1,0,2/23/2013 19:44,13.19956,77.70688,,,0
,1,571.0,,15.0,32.0,2/24/2013 6:00,0,0,2/23/2013 21:49,12.95185,77.69642,,,0
,1,168.0,,15.0,32.0,2/25/2013 6:00,1,0,2/24/2013 11:40,12.99313,77.59828,,,0
,1,1038.0,,1.0,29.0,03-09-2013 06:00,1,0,2/24/2013 12:32,12.981266,77.637162,,,0
,1,393.0,,15.0,32.0,2/25/2013 16:30,0,0,2/24/2013 18:43,13.19956,77.70688,,,0
,1,1305.0,,,126.0,2/26/2013 9:00,1,0,2/25/2013 17:17,12.964789,77.598602,,,0
,1,142.0,,15.0,24.0,2/26/2013 15:00,0,0,2/25/2013 21:20,12.91281,77.60923,,,0
,1,466.0,,15.0,55.0,2/27/2013 6:00,0,0,2/26/2013 15:22,13.017436,77.64458,,,0
,1,393.0,,,32.0,2/27/2013 11:30,1,0,2/26/2013 20:38,13.19956,77.70688,,,0
,1,1192.0,,15.0,41.0,2/27/2013 9:30,0,0,2/27/2013 6:39,12.97677,77.5727,,,0
,1,142.0,,15.0,29.0,03-01-2013 06:30,0,0,2/27/2013 14:11,12.91281,77.60923,,,0
,1,1165.0,,15.0,32.0,03-02-2013 06:15,0,0,2/27/2013 15:29,12.990947,77.687112,,,0
,1,269.0,,,146.0,2/28/2013 6:00,1,0,2/27/2013 19:44,12.9744,77.69183,,,0
,1,1353.0,,15.0,24.0,2/28/2013 8:30,0,0,2/27/2013 20:14,12.966545,77.711639,,,0
,1,269.0,,1.0,44.0,03-03-2013 05:30,1,0,2/27/2013 22:03,12.9744,77.69183,,,0
,1,1237.0,,1.0,13.0,03-02-2013 08:00,1,0,2/28/2013 12:23,12.92645,77.61206,,,0
,1,561.0,,15.0,44.0,03-01-2013 16:00,1,0,2/28/2013 18:03,13.00983,77.62967,,,0
,1,1353.0,,15.0,146.0,03-02-2013 04:00,0,0,2/28/2013 23:15,12.966545,77.711639,,,0
,1,1096.0,,,55.0,03-02-2013 06:00,1,0,03-01-2013 10:10,12.96519,77.71932,,,0
,1,393.0,,15.0,55.0,3/14/2013 16:15,0,0,03-01-2013 11:58,13.19956,77.70688,,,0
,1,58.0,,1.0,32.0,03-03-2013 06:00,1,0,03-02-2013 12:14,12.88963,77.60119,,,0
,1,1374.0,,15.0,32.0,03-03-2013 07:30,0,0,03-02-2013 12:37,13.02607,77.538196,,,0
,1,1086.0,,15.0,157.0,03-03-2013 10:00,0,0,03-02-2013 15:27,12.907487,77.64729,,,0
,1,,,15.0,32.0,03-04-2013 07:00,0,0,03-02-2013 17:48,,,,,0
,1,768.0,,15.0,146.0,03-03-2013 09:00,0,0,03-02-2013 18:40,12.98999,77.55332,,,0
,1,1121.0,,15.0,32.0,03-03-2013 07:45,0,0,03-02-2013 21:34,13.02622,77.70143,,,0
,1,1365.0,,15.0,32.0,03-03-2013 09:00,1,0,03-02-2013 21:40,12.845653,77.677925,,,0
,1,83.0,,15.0,160.0,03-03-2013 07:00,0,0,03-02-2013 22:19,12.92415,77.67229,,,0
,1,404.0,,15.0,32.0,03-03-2013 10:00,0,0,03-02-2013 22:55,12.96073,77.58365,,,0
,1,1286.0,,15.0,56.0,03-03-2013 19:00,0,0,03-03-2013 11:10,12.973448,77.62032,,,0
,1,136.0,,,32.0,03-04-2013 06:00,1,0,03-03-2013 17:37,12.90796,77.62418,,,0
,1,393.0,,15.0,32.0,3/16/2013 16:45,0,0,03-04-2013 14:31,13.19956,77.70688,,,0
,1,1081.0,,15.0,32.0,03-05-2013 07:00,0,0,03-04-2013 18:22,12.969149,77.600236,,,0
,1,393.0,,15.0,32.0,3/24/2013 1:00,0,0,03-04-2013 22:40,13.19956,77.70688,,,0
,1,1043.0,,15.0,49.0,03-07-2013 09:00,0,0,03-05-2013 13:29,13.016558,77.621498,,,0
,1,1043.0,,15.0,49.0,03-07-2013 09:00,0,0,03-05-2013 13:32,13.016558,77.621498,,,0
,1,571.0,,15.0,32.0,03-07-2013 04:00,0,0,03-06-2013 09:34,12.95185,77.69642,,,0
,1,269.0,,15.0,55.0,3/19/2013 8:00,0,0,03-06-2013 14:51,12.9744,77.69183,,,0
,1,392.0,,15.0,41.0,03-08-2013 06:30,0,0,03-07-2013 13:42,12.986284,77.735245,,,0
,1,330.0,,15.0,147.0,03-08-2013 04:00,0,0,03-07-2013 19:09,12.858833,77.589127,,,0
,1,264.0,,15.0,44.0,03-09-2013 07:00,0,0,03-07-2013 20:43,12.90721,77.69544,,,0
,1,58.0,,15.0,108.0,03-08-2013 08:00,0,0,03-08-2013 00:43,12.88963,77.60119,,,0
,1,393.0,,15.0,32.0,03-10-2013 08:30,0,0,03-08-2013 10:54,13.19956,77.70688,,,0
,1,393.0,,,32.0,03-10-2013 08:30,1,0,03-08-2013 12:03,13.19956,77.70688,,,0
,1,293.0,,1.0,29.0,04-02-2013 06:30,1,0,03-08-2013 16:30,12.849482,77.663187,,,0
,1,142.0,,15.0,32.0,03-09-2013 06:00,0,0,03-08-2013 18:44,12.91281,77.60923,,,0
,1,1010.0,,15.0,37.0,3/24/2013 5:00,0,0,03-09-2013 10:35,12.96691,77.74935,,,0
,1,,,15.0,32.0,03-09-2013 19:30,1,0,03-09-2013 16:24,,,,,0
,1,,,15.0,32.0,03-11-2013 06:15,1,0,03-09-2013 16:26,,,,,0
,1,590.0,,15.0,115.0,03-10-2013 11:00,0,0,03-10-2013 08:45,13.00826,77.56433,,,0
,1,297.0,,15.0,44.0,3/13/2013 6:00,0,0,03-10-2013 11:14,12.99789,77.61488,,,0
,1,1010.0,,15.0,51.0,03-11-2013 07:00,0,0,03-10-2013 13:41,12.96691,77.74935,,,0
,1,1052.0,,1.0,144.0,3/16/2013 3:45,1,0,03-11-2013 10:53,12.912695,77.576265,,,0
,1,393.0,,15.0,44.0,3/28/2013 20:30,0,0,03-11-2013 14:01,13.19956,77.70688,,,0
,1,393.0,,1.0,44.0,3/28/2013 20:15,1,0,03-11-2013 15:04,13.19956,77.70688,,,0
,1,393.0,,1.0,44.0,3/28/2013 20:15,1,0,03-11-2013 15:17,13.19956,77.70688,,,0
,1,392.0,,,146.0,3/27/2013 12:00,1,0,03-11-2013 20:35,12.986284,77.735245,,,0
,1,,,15.0,55.0,3/16/2013 0:15,1,0,03-12-2013 16:37,,,,,0
,1,571.0,,,29.0,3/14/2013 6:00,1,0,3/13/2013 10:18,12.95185,77.69642,,,0
,1,393.0,,1.0,152.0,3/15/2013 6:30,1,0,3/13/2013 22:36,13.19956,77.70688,,,0
,1,393.0,,15.0,32.0,3/15/2013 17:00,0,0,3/14/2013 13:46,13.19956,77.70688,,,0
,1,393.0,,15.0,32.0,3/15/2013 8:30,0,0,3/15/2013 5:56,13.19956,77.70688,,,0
,1,363.0,,15.0,160.0,3/16/2013 11:00,0,0,3/15/2013 22:24,12.99287,77.71662,,,0
,1,949.0,,15.0,203.0,3/16/2013 14:00,0,0,3/16/2013 12:49,12.98275,77.61582,,,0
,1,1147.0,,15.0,49.0,3/18/2013 6:00,0,0,3/16/2013 18:31,13.03064,77.6491,,,0
,1,846.0,,15.0,32.0,3/17/2013 7:00,0,0,3/16/2013 20:48,12.98635,77.58203,,,0
,1,1191.0,,,32.0,3/24/2013 9:00,1,0,3/16/2013 21:20,13.03017,77.56684,,,0
,1,452.0,,15.0,191.0,3/17/2013 14:00,0,0,3/17/2013 12:58,12.95278,77.59088,,,0
,1,689.0,,15.0,49.0,3/18/2013 10:30,0,0,3/18/2013 9:06,12.97672,77.64927,,,0
,1,1301.0,,15.0,190.0,3/18/2013 12:00,0,0,3/18/2013 11:34,12.937222,77.626915,,,0
,1,1159.0,,15.0,41.0,3/19/2013 7:45,0,0,3/18/2013 20:32,12.90163,77.582,,,0
,1,393.0,,,32.0,3/27/2013 6:00,1,0,3/20/2013 17:46,13.19956,77.70688,,,0
,1,269.0,,15.0,32.0,3/23/2013 8:00,0,0,3/20/2013 22:48,12.9744,77.69183,,,0
,1,571.0,,1.0,32.0,3/24/2013 6:00,1,0,3/21/2013 8:14,12.95185,77.69642,,,0
,1,1282.0,,,32.0,3/23/2013 7:00,1,0,3/22/2013 19:09,12.959687,77.747099,,,0
,1,1121.0,,15.0,32.0,3/23/2013 9:30,0,0,3/23/2013 8:11,13.02622,77.70143,,,0
,1,92.0,,15.0,29.0,3/30/2013 6:00,0,0,3/23/2013 9:54,12.99569,77.6835,,,0
,1,392.0,,15.0,131.0,3/27/2013 7:00,0,0,3/23/2013 17:15,12.986284,77.735245,,,0
,1,115.0,,1.0,77.0,3/24/2013 6:00,1,0,3/23/2013 23:20,12.99319,77.54472,,,0
,1,393.0,,15.0,109.0,3/24/2013 15:30,0,0,3/24/2013 12:39,13.19956,77.70688,,,0
,1,852.0,,15.0,55.0,3/25/2013 8:00,0,0,3/24/2013 18:25,12.98758,77.60512,,,0
,1,1390.0,,15.0,68.0,3/25/2013 15:30,0,0,3/25/2013 14:22,12.969368,77.641302,,,0
,1,585.0,,15.0,37.0,3/28/2013 4:45,0,0,3/25/2013 15:35,12.97677,77.5727,,,0
,1,1390.0,,15.0,29.0,3/29/2013 8:00,0,0,3/25/2013 18:02,12.969368,77.641302,,,0
,1,585.0,,15.0,32.0,3/27/2013 7:00,0,0,3/25/2013 23:06,12.97677,77.5727,,,0
,1,1038.0,,15.0,29.0,3/27/2013 8:00,0,0,3/26/2013 9:59,12.981266,77.637162,,,0
,1,1173.0,,15.0,45.0,3/29/2013 9:30,0,0,3/26/2013 11:32,12.959979,77.647998,,,0
,1,934.0,,15.0,55.0,3/28/2013 6:00,0,0,3/26/2013 15:28,12.92323,77.59203,,,0
,1,1038.0,,15.0,32.0,3/28/2013 6:00,0,0,3/27/2013 12:03,12.981266,77.637162,,,0
,1,1348.0,,,32.0,3/29/2013 6:00,1,0,3/27/2013 12:12,12.936223,77.605693,,,0
,1,357.0,,15.0,32.0,3/30/2013 6:00,0,0,3/27/2013 12:54,13.03064,77.6491,,,0
,1,953.0,,15.0,55.0,3/28/2013 8:00,0,0,3/27/2013 14:34,12.90536,77.54309,,,0
,1,1096.0,,15.0,29.0,3/29/2013 4:30,0,0,3/27/2013 15:55,12.96519,77.71932,,,0
,1,625.0,,15.0,55.0,3/29/2013 6:00,0,0,3/27/2013 17:27,12.95431,77.6553,,,0
,1,393.0,,15.0,58.0,3/28/2013 7:30,0,0,3/27/2013 20:27,13.19956,77.70688,,,0
,1,977.0,,15.0,16.0,3/28/2013 4:00,0,0,3/28/2013 2:46,12.969933,77.533286,,,0
,1,393.0,,15.0,109.0,3/28/2013 18:30,0,0,3/28/2013 10:23,13.19956,77.70688,,,0
,1,585.0,,,55.0,3/29/2013 6:00,1,0,3/28/2013 13:32,12.97677,77.5727,,,0
,1,1038.0,,15.0,4.0,3/31/2013 4:00,0,0,3/28/2013 13:54,12.981266,77.637162,,,0
,1,585.0,,15.0,116.0,3/29/2013 6:00,0,0,3/28/2013 15:28,12.97677,77.5727,,,0
,1,58.0,,15.0,41.0,3/30/2013 9:30,0,0,3/28/2013 15:57,12.88963,77.60119,,,0
,1,112.0,,15.0,10.0,3/29/2013 9:00,0,0,3/28/2013 16:03,12.93331,77.56666,,,0
