package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
,2,793.0,393.0,,,01-02-2013 08:00,0,0,01-01-2013 17:41,13.02239,77.59492,13.19956,77.70688,0
,2,168.0,571.0,,,01-02-2013 05:30,0,0,01-01-2013 17:54,12.99313,77.59828,12.95185,77.69642,0
,2,1373.0,1390.0,,,01-01-2013 18:30,0,0,01-01-2013 17:54,13.037255,77.58166,12.969368,77.641302,0
,2,373.0,1384.0,,,01-01-2013 21:30,1,0,01-01-2013 18:04,12.87153,77.60206,13.02853,77.54625,0
,2,413.0,1270.0,,,01-01-2013 21:30,0,0,01-01-2013 18:14,12.92171,77.59017,12.921772,77.620358,0
,2,1323.0,585.0,,,01-02-2013 16:00,1,0,01-01-2013 18:38,12.869805,77.653211,12.97677,77.5727,0
,2,516.0,571.0,,,01-02-2013 07:00,0,0,01-01-2013 18:52,13.0056,77.65799,12.95185,77.69642,0
,2,571.0,393.0,,,01-02-2013 03:00,0,0,01-01-2013 19:00,12.95185,77.69642,13.19956,77.70688,0
,2,1192.0,83.0,,,01-02-2013 07:15,0,0,01-01-2013 19:04,12.97677,77.5727,12.92415,77.67229,0
,2,1323.0,1021.0,,,01-01-2013 21:30,0,0,01-01-2013 19:09,12.869805,77.653211,13.02853,77.54625,0
,2,974.0,793.0,,,01-01-2013 20:45,0,0,01-01-2013 19:29,13.07557,77.55904,13.02239,77.59492,0
,2,393.0,1075.0,,,01-01-2013 22:15,0,0,01-01-2013 19:39,13.19956,77.70688,12.973464,77.618473,0
,2,393.0,1010.0,,,01-02-2013 13:30,0,0,01-01-2013 19:50,13.19956,77.70688,12.96691,77.74935,0
,2,1374.0,363.0,,,01-02-2013 06:30,1,0,01-01-2013 20:13,13.02607,77.538196,12.99287,77.71662,0
,2,1192.0,1153.0,,,01-02-2013 06:00,1,0,01-01-2013 20:14,12.97677,77.5727,12.87153,77.60206,0
,2,271.0,186.0,,,01-02-2013 12:00,1,0,01-01-2013 20:23,12.95641,77.64076,12.80257,77.70453,0
,2,58.0,393.0,,,01-02-2013 17:30,0,0,01-01-2013 20:39,12.88963,77.60119,13.19956,77.70688,0
,2,89.0,393.0,,,01-02-2013 07:00,0,0,01-01-2013 20:42,12.96519,77.71932,13.19956,77.70688,0
,2,1136.0,393.0,,,01-02-2013 13:30,1,0,01-01-2013 20:43,12.99049,77.69798,13.19956,77.70688,0
,2,1033.0,1189.0,,,01-01-2013 22:45,0,0,01-01-2013 20:59,12.906358,77.599547,12.91873,77.61494,0
,2,393.0,392.0,,,01-02-2013 12:15,0,0,01-01-2013 21:04,13.19956,77.70688,12.986284,77.735245,0
,2,145.0,871.0,,,01-02-2013 08:15,0,0,01-01-2013 21:31,12.99067,77.65587,12.98712,77.56624,0
,2,1384.0,1053.0,,,01-02-2013 06:15,1,0,01-01-2013 21:54,13.02853,77.54625,12.912799,77.589784,0
,2,105.0,1068.0,,,01-02-2013 10:30,0,0,01-01-2013 22:18,13.01766,77.64503,13.044009,77.606805,0
,2,112.0,393.0,,,01-02-2013 08:45,0,0,01-01-2013 22:41,12.93331,77.56666,13.19956,77.70688,0
,2,1037.0,393.0,,,01-02-2013 07:00,0,0,01-01-2013 23:09,12.934048,77.580568,13.19956,77.70688,0
,2,1040.0,585.0,,,01-02-2013 07:30,0,0,01-01-2013 23:15,12.920078,77.583432,12.97677,77.5727,0
,2,515.0,186.0,,,01-02-2013 06:30,1,0,01-02-2013 00:41,12.97896,77.67345,12.80257,77.70453,1
,2,793.0,949.0,,,01-02-2013 09:30,0,0,01-02-2013 07:24,13.02239,77.59492,12.98275,77.61582,0
,2,949.0,793.0,,,01-02-2013 18:00,0,0,01-02-2013 07:25,12.98275,77.61582,13.02239,77.59492,0
,2,1330.0,1384.0,,,01-03-2013 08:00,0,0,01-02-2013 07:57,12.953434,77.70651,13.02853,77.54625,0
,2,455.0,1183.0,,,01-02-2013 11:30,0,0,01-02-2013 08:05,12.999874,77.67812,12.965563,77.668576,0
,2,516.0,393.0,,,01-02-2013 10:30,0,0,01-02-2013 08:05,13.0056,77.65799,13.19956,77.70688,0
,2,409.0,1194.0,,,01-02-2013 11:00,0,0,01-02-2013 08:12,13.07746,77.60668,13.00446,77.56923,0
,2,1032.0,393.0,,,01-03-2013 02:00,1,0,01-02-2013 08:39,12.913301,77.685592,13.19956,77.70688,0
,2,393.0,217.0,,,1/24/2013 11:15,1,0,01-02-2013 08:45,13.19956,77.70688,13.0011,77.6235,0
,2,344.0,585.0,,,01-02-2013 16:45,1,0,01-02-2013 09:17,12.94788,77.67092,12.97677,77.5727,0
,2,344.0,585.0,,,01-02-2013 16:45,1,0,01-02-2013 09:21,12.94788,77.67092,12.97677,77.5727,0
,2,571.0,393.0,,,01-03-2013 17:15,1,0,01-02-2013 09:31,12.95185,77.69642,13.19956,77.70688,0
,2,1301.0,393.0,,,01-02-2013 17:30,0,0,01-02-2013 10:48,12.937222,77.626915,13.19956,77.70688,0
,2,1223.0,585.0,,,01-02-2013 21:30,0,0,01-02-2013 10:52,13.012419,77.555151,12.97677,77.5727,0
,2,963.0,466.0,,,01-02-2013 16:00,0,0,01-02-2013 11:17,12.99111,77.59204,13.017436,77.64458,0
,2,409.0,393.0,,,01-02-2013 19:30,0,0,01-02-2013 11:23,13.07746,77.60668,13.19956,77.70688,0
,2,1041.0,393.0,,,01-02-2013 16:00,0,0,01-02-2013 11:36,12.974408,77.6648,13.19956,77.70688,0
,2,585.0,1223.0,,,01-03-2013 10:45,1,0,01-02-2013 11:42,12.97677,77.5727,13.012419,77.555151,0
,2,1322.0,142.0,,,01-02-2013 18:45,1,0,01-02-2013 11:57,12.889133,77.639811,12.91281,77.60923,0
,2,58.0,1069.0,,,01-02-2013 12:45,0,0,01-02-2013 11:58,12.88963,77.60119,12.949764,77.643524,0
,2,339.0,1384.0,,,01-02-2013 16:45,0,0,01-02-2013 12:23,12.91028,77.64512,13.02853,77.54625,0
,2,1194.0,409.0,,,01-02-2013 14:00,0,0,01-02-2013 12:30,13.00446,77.56923,13.07746,77.60668,0
,2,393.0,763.0,,,01-04-2013 19:30,0,0,01-02-2013 12:48,13.19956,77.70688,12.96155,77.61572,0
,2,353.0,393.0,,,01-02-2013 20:15,1,0,01-02-2013 12:59,13.03241,77.59914,13.19956,77.70688,0
,2,393.0,1056.0,,,01-02-2013 19:30,1,0,01-02-2013 14:06,13.19956,77.70688,12.919199,77.60931,0
,2,455.0,585.0,,,01-03-2013 16:45,0,0,01-02-2013 14:08,12.999874,77.67812,12.97677,77.5727,0
,2,1068.0,776.0,,,01-02-2013 17:30,1,0,01-02-2013 14:18,13.044009,77.606805,13.01508,77.67796,0
,2,1384.0,142.0,,,01-02-2013 14:45,1,0,01-02-2013 14:24,13.02853,77.54625,12.91281,77.60923,0
,2,585.0,168.0,,,01-02-2013 16:00,0,0,01-02-2013 14:24,12.97677,77.5727,12.99313,77.59828,0
,2,1068.0,105.0,,,01-02-2013 17:30,1,0,01-02-2013 14:46,13.044009,77.606805,13.01766,77.64503,0
,2,601.0,448.0,,,01-02-2013 18:00,0,0,01-02-2013 14:54,13.02434,77.56593,12.92732,77.63575,0
,2,479.0,393.0,,,01-03-2013 05:45,0,0,01-02-2013 15:12,13.02298,77.60922,13.19956,77.70688,0
,2,112.0,1084.0,,,01-02-2013 19:00,0,0,01-02-2013 15:42,12.93331,77.56666,12.892657,77.581866,0
,2,112.0,1084.0,,,01-02-2013 19:00,0,0,01-02-2013 15:43,12.93331,77.56666,12.892657,77.581866,0
,2,1084.0,112.0,,,01-02-2013 23:00,0,0,01-02-2013 15:45,12.892657,77.581866,12.93331,77.56666,0
,2,1084.0,112.0,,,01-02-2013 23:00,0,0,01-02-2013 15:47,12.892657,77.581866,12.93331,77.56666,0
,2,776.0,393.0,,,01-03-2013 03:30,0,0,01-02-2013 16:32,13.01508,77.67796,13.19956,77.70688,0
,2,1323.0,393.0,,,01-03-2013 11:45,0,0,01-02-2013 16:33,12.869805,77.653211,13.19956,77.70688,0
,2,1186.0,393.0,,,01-03-2013 05:30,0,0,01-02-2013 16:36,13.00983,77.62967,13.19956,77.70688,0
,2,253.0,793.0,,,01-02-2013 18:00,0,0,01-02-2013 16:47,12.97635,77.61468,13.02239,77.59492,0
,2,1378.0,393.0,,,01-03-2013 05:15,0,0,01-02-2013 17:18,12.827912,77.679642,13.19956,77.70688,0
,2,1054.0,1384.0,,,01-02-2013 21:30,0,0,01-02-2013 17:26,12.90184,77.581587,13.02853,77.54625,0
,2,466.0,58.0,,,01-02-2013 20:00,1,0,01-02-2013 17:27,13.017436,77.64458,12.88963,77.60119,0
,2,393.0,1237.0,,,01-02-2013 21:15,0,0,01-02-2013 18:04,13.19956,77.70688,12.92645,77.61206,0
,2,458.0,571.0,,,01-02-2013 19:30,0,0,01-02-2013 18:04,13.00037,77.72746,12.95185,77.69642,0
,2,149.0,393.0,,,01-03-2013 04:30,1,0,01-02-2013 18:11,12.93022,77.56039,13.19956,77.70688,0
,2,293.0,292.0,,,01-02-2013 19:30,0,0,01-02-2013 18:14,12.849482,77.663187,12.93944,77.62923,0
,2,293.0,393.0,,,01-03-2013 07:30,0,0,01-02-2013 18:52,12.849482,77.663187,13.19956,77.70688,0
,2,297.0,167.0,,,01-02-2013 20:30,0,0,01-02-2013 19:03,12.99789,77.61488,12.99036,77.58913,0
,2,167.0,297.0,,,01-02-2013 22:30,0,0,01-02-2013 19:06,12.99036,77.58913,12.99789,77.61488,0
,2,352.0,393.0,,,01-03-2013 04:00,0,0,01-02-2013 19:19,13.03369,77.62821,13.19956,77.70688,0
,2,393.0,171.0,,,01-02-2013 22:15,0,0,01-02-2013 19:25,13.19956,77.70688,12.98479,77.66128,0
,2,83.0,410.0,,,01-02-2013 20:00,0,0,01-02-2013 19:36,12.92415,77.67229,13.05121,77.54113,0
,2,1068.0,793.0,,,01-02-2013 20:15,0,0,01-02-2013 19:40,13.044009,77.606805,13.02239,77.59492,0
,2,585.0,458.0,,,01-02-2013 21:45,0,0,01-02-2013 20:16,12.97677,77.5727,13.00037,77.72746,0
,2,625.0,393.0,,,01-03-2013 03:45,0,0,01-02-2013 20:26,12.95431,77.6553,13.19956,77.70688,0
,2,849.0,1312.0,,,01-03-2013 08:15,1,0,01-02-2013 20:38,12.95434,77.60072,12.839879,77.658145,0
,2,392.0,297.0,,,01-02-2013 22:30,1,0,01-02-2013 20:39,12.986284,77.735245,12.99789,77.61488,0
,2,1095.0,136.0,,,01-03-2013 10:15,0,0,01-02-2013 21:08,12.92415,77.67229,12.90796,77.62418,0
,2,463.0,1026.0,,,01-03-2013 05:00,0,0,01-02-2013 21:17,12.96037,77.58132,13.10482,77.57631,0
,2,1371.0,450.0,,,01-03-2013 04:30,0,0,01-02-2013 21:22,13.000418,77.674835,12.9334,77.62652,0
,2,1244.0,393.0,,,01-03-2013 05:30,0,0,01-02-2013 21:26,12.96462,77.68779,13.19956,77.70688,0
,2,691.0,393.0,,,01-04-2013 06:15,0,0,01-02-2013 21:33,12.93611,77.60751,13.19956,77.70688,0
,2,484.0,1038.0,,,01-02-2013 22:45,0,0,01-02-2013 21:36,12.90013,77.48279,12.981266,77.637162,0
,2,692.0,478.0,,,01-02-2013 23:00,0,0,01-02-2013 21:55,12.97137,77.58692,12.9221,77.55263,0
,2,585.0,1166.0,,,01-03-2013 06:45,0,0,01-02-2013 21:58,12.97677,77.5727,12.997198,77.669514,0
,2,156.0,585.0,,,01-03-2013 06:30,0,0,01-02-2013 22:09,13.02622,77.70143,12.97677,77.5727,0
,2,1192.0,968.0,,,01-03-2013 06:00,0,0,01-02-2013 22:14,12.97677,77.5727,12.96555,77.61912,0
,2,393.0,1341.0,,,01-03-2013 21:30,1,0,01-02-2013 23:05,13.19956,77.70688,12.979703,77.69382,0
,2,393.0,1044.0,,,1/14/2013 12:00,1,0,01-03-2013 00:52,13.19956,77.70688,12.968887,77.644329,0
,2,585.0,112.0,,,01-03-2013 09:00,0,0,01-03-2013 07:36,12.97677,77.5727,12.93331,77.56666,0
,2,585.0,271.0,,,01-03-2013 09:00,0,0,01-03-2013 07:41,12.97677,77.5727,12.95641,77.64076,0
,2,1083.0,1384.0,,,01-03-2013 12:45,0,0,01-03-2013 07:56,12.900648,77.589183,13.02853,77.54625,0
,2,1021.0,156.0,,,01-03-2013 10:00,0,0,01-03-2013 08:58,13.02853,77.54625,13.02622,77.70143,0
,2,339.0,1010.0,,,01-03-2013 10:15,0,0,01-03-2013 09:18,12.91028,77.64512,12.96691,77.74935,0
,2,949.0,1191.0,,,01-03-2013 10:00,1,0,01-03-2013 09:22,12.98275,77.61582,13.03017,77.56684,0
,2,61.0,393.0,,,01-04-2013 18:30,1,0,01-03-2013 09:23,12.96298,77.71229,13.19956,77.70688,0
,2,1096.0,393.0,,,01-03-2013 17:30,0,0,01-03-2013 09:28,12.96519,77.71932,13.19956,77.70688,0
,2,572.0,793.0,,,01-03-2013 12:00,0,0,01-03-2013 09:45,12.91873,77.61494,13.02239,77.59492,0
,2,571.0,1021.0,,,01-04-2013 08:00,0,0,01-03-2013 10:29,12.95185,77.69642,13.02853,77.54625,0
,2,571.0,585.0,,,01-04-2013 04:45,1,0,01-03-2013 13:00,12.95185,77.69642,12.97677,77.5727,0
,2,87.0,585.0,,,01-03-2013 17:00,0,0,01-03-2013 13:11,12.97003,77.60658,12.97677,77.5727,0
,2,1155.0,1384.0,,,01-04-2013 06:45,1,0,01-03-2013 13:14,12.90245,77.66081,13.02853,77.54625,0
,2,410.0,393.0,,,01-04-2013 08:30,0,0,01-03-2013 13:27,13.05121,77.54113,13.19956,77.70688,0
,2,157.0,585.0,,,01-03-2013 16:00,0,0,01-03-2013 13:31,13.00858,77.66079,12.97677,77.5727,0
,2,689.0,585.0,,,01-03-2013 17:30,0,0,01-03-2013 13:36,12.97672,77.64927,12.97677,77.5727,0
,2,87.0,243.0,,,01-03-2013 16:15,0,0,01-03-2013 13:37,12.97003,77.60658,13.24373,77.70915,0
,2,293.0,585.0,,,01-03-2013 21:30,0,0,01-03-2013 13:54,12.849482,77.663187,12.97677,77.5727,0
,2,793.0,572.0,,,01-03-2013 16:00,0,0,01-03-2013 14:56,13.02239,77.59492,12.91873,77.61494,0
,2,1010.0,585.0,,,01-03-2013 16:00,0,0,01-03-2013 14:57,12.96691,77.74935,12.97677,77.5727,0
,2,450.0,393.0,,,01-05-2013 07:15,1,0,01-03-2013 15:10,12.9334,77.62652,13.19956,77.70688,0
,2,1384.0,171.0,,,01-04-2013 07:30,1,0,01-03-2013 15:13,13.02853,77.54625,12.98479,77.66128,0
,2,353.0,393.0,,,01-04-2013 04:00,0,0,01-03-2013 15:37,13.03241,77.59914,13.19956,77.70688,0
,2,1085.0,393.0,,,01-04-2013 04:15,1,0,01-03-2013 16:01,12.911942,77.651582,13.19956,77.70688,0
,2,1096.0,393.0,,,01-04-2013 04:00,0,0,01-03-2013 16:07,12.96519,77.71932,13.19956,77.70688,0
,2,1388.0,1390.0,,,01-03-2013 18:00,1,0,01-03-2013 16:16,12.919722,77.592806,12.969368,77.641302,0
,2,1199.0,393.0,,,01-03-2013 18:30,1,0,01-03-2013 16:22,12.975066,77.6027,13.19956,77.70688,0
,2,1371.0,689.0,,,01-03-2013 22:45,1,0,01-03-2013 16:41,13.000418,77.674835,12.97672,77.64927,0
,2,393.0,1046.0,,,01-04-2013 19:30,0,0,01-03-2013 17:02,13.19956,77.70688,12.940301,77.582756,0
,2,197.0,1384.0,,,01-03-2013 21:45,1,0,01-03-2013 17:11,12.9119,77.54682,13.02853,77.54625,0
,2,253.0,793.0,,,01-03-2013 18:15,0,0,01-03-2013 17:14,12.97635,77.61468,13.02239,77.59492,0
,2,151.0,393.0,,,01-04-2013 13:00,1,0,01-03-2013 17:25,12.89406,77.56452,13.19956,77.70688,0
,2,25.0,186.0,,,01-03-2013 19:30,0,0,01-03-2013 17:26,12.98059,77.57475,12.80257,77.70453,0
,2,410.0,585.0,,,01-03-2013 20:15,0,0,01-03-2013 17:39,13.05121,77.54113,12.97677,77.5727,0
,2,585.0,767.0,,,01-03-2013 22:30,0,0,01-03-2013 17:49,12.97677,77.5727,12.9122,77.51043,0
,2,1183.0,393.0,,,01-04-2013 08:30,0,0,01-03-2013 18:14,12.965563,77.668576,13.19956,77.70688,0
,2,1237.0,176.0,,,01-03-2013 19:30,0,0,01-03-2013 18:50,12.92645,77.61206,12.9073,77.69512,0
,2,167.0,220.0,,,01-03-2013 20:15,0,0,01-03-2013 19:06,12.99036,77.58913,12.99722,77.62003,0
,2,1010.0,1086.0,,,01-03-2013 22:00,0,0,01-03-2013 19:09,12.96691,77.74935,12.907487,77.64729,0
,2,471.0,393.0,,,01-03-2013 21:30,0,0,01-03-2013 19:13,13.01854,77.63524,13.19956,77.70688,0
,2,949.0,410.0,,,01-03-2013 20:45,1,0,01-03-2013 19:14,12.98275,77.61582,13.05121,77.54113,0
,2,1010.0,1166.0,,,01-03-2013 23:00,0,0,01-03-2013 19:16,12.96691,77.74935,12.997198,77.669514,0
,2,448.0,393.0,,,01-03-2013 20:45,0,0,01-03-2013 20:05,12.92732,77.63575,13.19956,77.70688,0
,2,768.0,218.0,,,01-04-2013 04:00,0,0,01-03-2013 20:24,12.98999,77.55332,12.96799,77.58882,0
,2,484.0,1038.0,,,01-04-2013 00:30,0,0,01-03-2013 20:51,12.90013,77.48279,12.981266,77.637162,0
,2,1378.0,1372.0,,,01-05-2013 10:00,1,0,01-03-2013 21:00,12.827912,77.679642,13.366072,77.683112,0
,2,572.0,708.0,,,01-04-2013 06:30,0,0,01-03-2013 21:08,12.91873,77.61494,13.03504,77.62341,0
,2,1391.0,1084.0,,,01-03-2013 22:30,0,0,01-03-2013 21:27,12.970926,77.647321,12.892657,77.581866,0
,2,393.0,1261.0,,,01-05-2013 04:15,0,0,01-03-2013 21:52,13.19956,77.70688,13.08324,77.480214,0
,2,105.0,1068.0,,,01-04-2013 10:30,1,0,01-03-2013 22:05,13.01766,77.64503,13.044009,77.606805,0
,2,353.0,156.0,,,01-03-2013 23:00,0,0,01-03-2013 22:26,13.03241,77.59914,13.02622,77.70143,0
,2,271.0,393.0,,,01-04-2013 05:00,0,0,01-03-2013 23:00,12.95641,77.64076,13.19956,77.70688,0
,2,849.0,393.0,,,01-05-2013 07:00,0,0,01-03-2013 23:13,12.95434,77.60072,13.19956,77.70688,0
,2,83.0,393.0,,,01-04-2013 04:15,0,0,01-03-2013 23:14,12.92415,77.67229,13.19956,77.70688,0
,2,1353.0,1384.0,,,01-04-2013 18:00,1,0,01-03-2013 23:15,12.966545,77.711639,13.02853,77.54625,0
,2,1153.0,393.0,,,01-04-2013 03:00,0,0,01-04-2013 00:10,12.87153,77.60206,13.19956,77.70688,0
,2,238.0,393.0,,,01-04-2013 13:00,0,0,01-04-2013 04:39,12.93711,77.60171,13.19956,77.70688,0
,2,1374.0,58.0,,,01-04-2013 09:30,0,0,01-04-2013 07:53,13.02607,77.538196,12.88963,77.60119,0
,2,293.0,601.0,,,01-04-2013 09:30,0,0,01-04-2013 08:07,12.849482,77.663187,13.02434,77.56593,0
,2,61.0,393.0,,,01-04-2013 11:00,1,0,01-04-2013 09:05,12.96298,77.71229,13.19956,77.70688,0
,2,1032.0,391.0,,,01-04-2013 11:45,1,0,01-04-2013 09:10,12.913301,77.685592,12.98099,77.60209,0
,2,572.0,603.0,,,01-04-2013 11:15,0,0,01-04-2013 09:32,12.91873,77.61494,12.97357,77.61043,0
,2,293.0,1384.0,,,01-06-2013 08:00,1,0,01-04-2013 09:36,12.849482,77.663187,13.02853,77.54625,0
,2,585.0,458.0,,,01-04-2013 10:15,0,0,01-04-2013 09:36,12.97677,77.5727,13.00037,77.72746,0
,2,585.0,1181.0,,,01-04-2013 10:30,0,0,01-04-2013 09:40,12.97677,77.5727,12.97896,77.67345,0
,2,776.0,83.0,,,01-04-2013 11:45,0,0,01-04-2013 10:15,13.01508,77.67796,12.92415,77.67229,0
,2,1166.0,1096.0,,,01-04-2013 12:45,0,0,01-04-2013 10:16,12.997198,77.669514,12.96519,77.71932,0
,2,667.0,585.0,,,01-04-2013 14:30,0,0,01-04-2013 10:29,12.97165,77.51316,12.97677,77.5727,0
,2,238.0,393.0,,,01-04-2013 15:30,1,0,01-04-2013 10:30,12.93711,77.60171,13.19956,77.70688,0
,2,571.0,393.0,,,01-04-2013 13:30,0,0,01-04-2013 10:32,12.95185,77.69642,13.19956,77.70688,0
,2,1330.0,393.0,,,01-06-2013 03:00,1,0,01-04-2013 10:38,12.953434,77.70651,13.19956,77.70688,0
,2,455.0,1017.0,,,01-04-2013 12:00,0,0,01-04-2013 10:39,12.999874,77.67812,13.11084,77.60074,0
,2,393.0,1136.0,,,01-04-2013 16:15,1,0,01-04-2013 10:47,13.19956,77.70688,12.99049,77.69798,0
,2,393.0,1374.0,,,01-04-2013 19:00,1,0,01-04-2013 11:27,13.19956,77.70688,13.02607,77.538196,0
,2,393.0,484.0,,,01-05-2013 15:00,1,0,01-04-2013 13:41,13.19956,77.70688,12.90013,77.48279,0
,2,271.0,344.0,,,01-05-2013 02:00,0,0,01-04-2013 14:03,12.95641,77.64076,12.94788,77.67092,0
,2,393.0,1333.0,,,01-05-2013 19:00,1,0,01-04-2013 14:07,13.19956,77.70688,12.895675,77.602293,0
,2,793.0,730.0,,,01-04-2013 15:00,0,0,01-04-2013 14:16,13.02239,77.59492,13.03386,77.51269,0
,2,1068.0,776.0,,,01-04-2013 17:30,1,0,01-04-2013 14:24,13.044009,77.606805,13.01508,77.67796,0
,2,1021.0,92.0,,,01-04-2013 15:00,0,0,01-04-2013 14:31,13.02853,77.54625,12.99569,77.6835,0
,2,168.0,171.0,,,01-04-2013 22:30,1,0,01-04-2013 14:41,12.99313,77.59828,12.98479,77.66128,0
,2,376.0,585.0,,,01-04-2013 21:30,0,0,01-04-2013 14:52,12.90245,77.66081,12.97677,77.5727,0
,2,1384.0,1298.0,,,01-07-2013 06:30,0,0,01-04-2013 14:54,13.02853,77.54625,12.879678,77.646355,0
,2,499.0,297.0,,,01-04-2013 16:45,0,0,01-04-2013 15:13,12.88973,77.64865,12.99789,77.61488,0
,2,1095.0,1371.0,,,01-05-2013 12:15,0,0,01-04-2013 15:19,12.92415,77.67229,13.000418,77.674835,0
,2,1062.0,1384.0,,,01-04-2013 21:15,0,0,01-04-2013 15:20,13.059784,77.609219,13.02853,77.54625,0
,2,559.0,667.0,,,01-04-2013 18:00,0,0,01-04-2013 15:34,12.97173,77.59829,12.97165,77.51316,0
,2,149.0,585.0,,,01-04-2013 18:00,0,0,01-04-2013 15:43,12.93022,77.56039,12.97677,77.5727,0
,2,542.0,1085.0,,,01-04-2013 18:00,0,0,01-04-2013 16:02,12.93823,77.62289,12.911942,77.651582,0
,2,1068.0,455.0,,,01-04-2013 21:30,0,0,01-04-2013 16:45,13.044009,77.606805,12.999874,77.67812,0
,2,1085.0,572.0,,,01-04-2013 18:30,0,0,01-04-2013 16:57,12.911942,77.651582,12.91873,77.61494,0
,2,293.0,393.0,,,01-05-2013 06:45,0,0,01-04-2013 17:06,12.849482,77.663187,13.19956,77.70688,0
,2,83.0,849.0,,,01-04-2013 19:30,0,0,01-04-2013 17:28,12.92415,77.67229,12.95434,77.60072,0
,2,1152.0,168.0,,,01-05-2013 11:30,1,0,01-04-2013 17:36,12.87153,77.60206,12.99313,77.59828,0
,2,145.0,393.0,,,01-05-2013 04:00,0,0,01-04-2013 17:51,12.99067,77.65587,13.19956,77.70688,0
,2,571.0,136.0,,,01-04-2013 22:00,0,0,01-04-2013 18:07,12.95185,77.69642,12.90796,77.62418,0
,2,852.0,1078.0,,,01-04-2013 19:00,0,0,01-04-2013 18:07,12.98758,77.60512,12.992123,77.581667,0
,2,271.0,455.0,,,01-04-2013 22:15,0,0,01-04-2013 18:20,12.95641,77.64076,12.999874,77.67812,0
